牴,牴,牴,ㄉㄧˇ觸、ㄉㄧˇ牾、相ㄉㄧˇ觸,
起,起,起,一ㄑㄧˇ、ㄑㄧˇ來、引ㄑㄧˇ,qi3来、一qi3、引qi3
牢,牢,牢,ㄌㄠˊㄌㄠˊ、ㄌㄠˊ固、坐ㄌㄠˊ,lao2固、lao2记、lao2骚
鼾,鼾,鼾,ㄏㄢ-聲、打ㄏㄢ-、ㄏㄢ-睡,han1声、打han1、han1睡
桶,桶,桶,馬ㄊㄨㄥˇ、一ㄊㄨㄥˇ、水ㄊㄨㄥˇ,水tong3、马tong3、木tong3
廷,廷,廷,朝ㄊㄧㄥˊ、宮ㄊㄧㄥˊ、清ㄊㄧㄥˊ,朝ting2、宫ting2、教ting2
函,函,函,ㄏㄢˊ數、來ㄏㄢˊ、信ㄏㄢˊ,han2数、致han2、信han2
吊,吊,吊,ㄉㄧㄠˋ打、ㄉㄧㄠˋ頂、ㄉㄧㄠˋ帶,diao4销、上diao4、凭diao4
生,生,生,學ㄕㄥ-、ㄕㄥ-活、產ㄕㄥ-,sheng1活、学sheng1、发sheng1
鴒,鸰,鴒,鶺ㄌㄧㄥˊ、鶻ㄌㄧㄥˊ、ㄌㄧㄥˊ原,
惴,惴,惴,ㄓㄨㄟˋㄓㄨㄟˋ、ㄓㄨㄟˋ慄、ㄓㄨㄟˋ恐,zhui4zhui4不安
挽,挽,挽,ㄨㄢˇ救、ㄨㄢˇ回、ㄨㄢˇ留,wan3救、wan3回、wan3留
汞,汞,汞,鉛ㄍㄨㄥˇ、紅ㄍㄨㄥˇ、昇ㄍㄨㄥˇ,gong3柱、红gong3
糊,糊,糊,模˙ㄏㄨ、ㄏㄨˊ塗、ㄏㄨˋ弄,模hu、hu2涂、含hu
鉸,铰,鉸,ㄐㄧㄠˇ鍊、ㄐㄧㄠˇ鏈、ㄐㄧㄠˇ接,jiao3链
凋,凋,凋,ㄉㄧㄠ-零、ㄉㄧㄠ-謝、ㄉㄧㄠ-亡,diao1零、diao1谢、diao1敝
錢,钱,銭,賺ㄑㄧㄢˊ、有ㄑㄧㄢˊ、塊ㄑㄧㄢˊ,金qian2、花qian2、赚qian2
陶,陶,陶,ㄊㄠˊ笛、ㄊㄠˊ瓷、ㄊㄠˊ喆,tao2瓷、tao2醉、tao2冶
愕,愕,愕,ㄜˋ然、驚ㄜˋ、錯ㄜˋ,惊e4、e4然、错e4
量,量,量,質ㄌㄧㄤˋ、大ㄌㄧㄤˋ、力˙ㄌㄧㄤ,力liang、质liang4、大liang4
萼,萼,萼,花ㄜˋ、ㄜˋ片、糖ㄜˋ,花e4
賜,赐,賜,ㄙˋ予、天ㄘˋ、ㄙˋ教,赏ci4、恩ci4、ci4予
餓,饿,餓,ㄜˋ死、飢ㄜˋ、ㄜˋ了,饥e4、挨e4、e4鬼
揮,挥,揮,發ㄏㄨㄟ-、指ㄏㄨㄟ-、ㄏㄨㄟ-手,发hui1、指hui1、hui1手
塑,塑,塑,ㄙㄨˋ造、ㄙㄨˋ料、雕ㄙㄨˋ,su4造、su4料、雕su4
易,易,易,交ㄧˋ、容ㄧˋ、網ㄧˋ,容yi4、贸yi4、交yi4
舒,舒,舒,ㄕㄨ-服、ㄕㄨ-適、ㄕㄨ-緩,shu1服、shu1适、shu1畅
貨,货,貨,乾ㄏㄨㄛˋ、ㄏㄨㄛˋ幣、期ㄏㄨㄛˋ,huo4币、huo4物、期huo4
鄒,邹,鄒,ㄗㄡ-城、ㄗㄡ-平、ㄗㄡ-旭,
彭,彭,彭,ㄆㄥˊ宇、ㄆㄥˊ州、ㄆㄥˊ城,
僕,仆,僕,ㄆㄨˊ人、女ㄆㄨˊ、公ㄆㄨˊ,公pu2、pu2人、女pu2
婉,婉,婉,委ㄨㄢˇ、ㄨㄢˇ轉、溫ㄨㄢˇ,委wan3、wan3转、wan3言
持,持,持,支ㄔˊ、保ㄔˊ、堅ㄔˊ,支chi2、坚chi2、保chi2
停,停,停,不ㄊㄧㄥˊ、ㄊㄧㄥˊ止、暫ㄊㄧㄥˊ,ting2止、ting2留、ting2火
曳,曳,曳,搖ㄧˋ、拖ㄧㄝˋ、飄ㄧˋ,摇ye4、拖ye4、飘ye4
羹,羹,羹,杯ㄍㄥ-、調ㄍㄥ-、殘ㄍㄥ-,调geng1、geng1匙、羊geng1
脫,脱,脱,ㄊㄨㄛ-離、擺ㄊㄨㄛ-、逃ㄊㄨㄛ-,摆tuo1、tuo1离、tuo1贫
赳,赳,赳,ㄐㄧㄡ-ㄐㄧㄡ-、雄ㄐㄧㄡ-ㄐㄧㄡ-、ㄐㄧㄡ-ㄐㄧㄡ-武夫,雄jiu1jiu1
雄,雄,雄,英ㄒㄩㄥˊ、ㄒㄩㄥˊ鹿、ㄒㄩㄥˊ性,英xiong2、xiong2厚、xiong2伟
繩,绳,縄,跳ㄕㄥˊ、ㄕㄥˊ子、ㄕㄥˊ索,sheng2子、sheng2索、麻sheng2
八,八,八,ㄅㄚ-卦、ㄅㄚ-年、ㄅㄚ-個,ba1一、王ba、ba1字
蔗,蔗,蔗,甘ㄓㄜˋ、ㄓㄜˋ糖、ㄓㄜˋ醣,甘zhe4、zhe4糖、zhe4农
街,街,街,ㄐㄧㄝ-頭、ㄐㄧㄝ-道、大ㄐㄧㄝ-,jie1道、jie1头、大jie1
焚,焚,焚,ㄈㄣˊ燒、自ㄈㄣˊ、ㄈㄣˊ香,自fen2、fen2烧、fen2毁
只,只,只,ㄓˇ有、ㄓˇ是、ㄓˇ要,zhi3有、zhi3要、zhi3是
蹦,蹦,蹦,ㄅㄥˋ迪、ㄅㄥˋ出、ㄅㄥˋ極,beng4跳、beng4极、beng4高
瀝,沥,瀝,ㄌㄧˋ青、淅ㄌㄧˋ、ㄌㄧˋ血,li4青、淅li4、li4li4
露,露,露,透ㄌㄨˋ、暴ㄌㄨˋ、ㄌㄡˋ出,透lu4、暴lu4、揭lu4
稔,稔,稔,熟ㄖㄣˇ、豐ㄖㄣˇ、ㄖㄣˇ知,熟ren3、ren3熟
熙,熙,熙,康ㄒㄧ-、ㄒㄧ-攘、洪ㄒㄧ-,xi1xi1攘攘、xi1来攘往
痲,痲,痲,ㄇㄚˊ痹、ㄇㄚˊ子、ㄇㄚˊ木,
嬉,嬉,嬉,ㄒㄧ-戲、ㄒㄧ-笑、ㄒㄧ-皮,xi1戏、xi1笑、xi1闹
廢,废,廃,ㄈㄟˋ話、ㄈㄟˋ物、ㄈㄟˋ了,fei4物、fei4水、fei4除
絕,绝,絶,ㄐㄩㄝˊ對、拒ㄐㄩㄝˊ、ㄐㄩㄝˊ望,jue2对、拒jue2、不jue2
胎,胎,胎,輪ㄊㄞ-、ㄊㄞ-兒、ㄊㄞ-教,胚tai1、轮tai1、tai1儿
鏍,镙,鏍,,
痛,痛,痛,ㄊㄨㄥˋ苦、疼ㄊㄨㄥˋ、頭ㄊㄨㄥˋ,tong4苦、tong4快、疼tong4
砰,砰,砰,ㄆㄥ-ㄆㄥ-、ㄆㄥ-然、ㄆㄥ-噹,
英,英,英,ㄧㄥ-語、ㄧㄥ-國、ㄧㄥ-雄,ying1国、ying1雄、ying1语
隆,隆,隆,乾ㄌㄨㄥˊ、ㄌㄨㄥˊ重、克ㄌㄨㄥˊ,long2重、克long2、long2long2
冽,冽,冽,凜ㄌㄧㄝˋ、清ㄌㄧㄝˋ、ㄌㄧㄝˋ泉,凛lie4、清lie4、冷lie4
新,新,新,更ㄒㄧㄣ-、ㄒㄧㄣ-的、ㄒㄧㄣ-聞,xin1闻、重xin1、创xin1
遴,遴,遴,ㄌㄧㄣˊ選、ㄌㄧㄣˋ嗇、ㄌㄧㄣˊ定,lin2选
靴,靴,靴,ㄒㄩㄝ-子、長ㄒㄩㄝ-、皮ㄒㄩㄝ-,xue1子、皮xue1、马xue1
僖,僖,僖,唐ㄒㄧ-宗、魯ㄒㄧ-公,
報,报,報,ㄅㄠˋ告、ㄅㄠˋ考、ㄅㄠˋ道,bao4告、bao4道、bao4纸
眸,眸,眸,回ㄇㄡˊ、眼ㄇㄡˊ、ㄇㄡˊ子,回mou2、mou2子、凝mou2
妍,妍,妍,ㄧㄢˊ麗、鮮ㄧㄢˊ、ㄧㄢˊ媸,yan2丽
是,是,是,就ㄕˋ、但˙ㄕ、還ㄕˋ,就shi4、但shi4、还shi
決,决,決,ㄐㄩㄝˊ定、解ㄐㄩㄝˊ、ㄐㄩㄝˊ策,jue2定、解jue2、坚jue2
瞥,瞥,瞥,一ㄆㄧㄝ-、ㄆㄧㄝ-見、ㄆㄧㄝ-視,一pie1、pie1见
芒,芒,芒,光ㄇㄤˊ、ㄇㄤˊ果、鋒ㄇㄤˊ,光mang2、锋mang2、mang2刺
迆,迆,迆,ㄧˇ邐、濔ㄧˇ、ㄧˇ涎,
銖,铢,銖,泰ㄓㄨ-、錙ㄓㄨ-、五ㄓㄨ-,锱zhu1必较
噹,当,噹,ㄉㄤ-ㄉㄤ-、叮˙ㄉㄤ、ㄉㄤ-的,应dang1、dang1然、相dang1
釵,钗,釵,寶ㄔㄞ-、金ㄔㄞ-、玉ㄔㄞ-,金chai1
刎,刎,刎,自ㄨㄣˇ、ㄨㄣˇ頸、ㄨㄣˇ頸交,自wen3、wen3颈交
捕,捕,捕,ㄅㄨˇ捉、ㄅㄨˇ獲、逮ㄅㄨˇ,逮bu3、被bu3、bu3捉
抿,抿,抿,ㄇㄧㄣˇ嘴、ㄇㄧㄣˇ住、ㄇㄧㄣˇ着,min3嘴
鑠,铄,鑠,矍ㄕㄨㄛˋ、ㄕㄨㄛˋ金、閃ㄕㄨㄛˋ,矍shuo4、众口shuo4金
抨,抨,抨,ㄆㄥ-擊、ㄆㄥ-彈、猛烈ㄆㄥ-擊,peng1击
塭,塭,塭,漁ㄨㄣ-、魚ㄨㄣ-,
大,大,大,ㄉㄚˋ家、ㄉㄚˋ學、ㄉㄚˋ概,da4家、da4学、伟da4
臭,臭,臭,口ㄔㄡˋ、ㄔㄡˋㄔㄡˋ、ㄔㄡˋ味,chou4氧、chou4气、恶chou4
裘,裘,裘,ㄑㄧㄡˊ皮、輕ㄑㄧㄡˊ、箕ㄑㄧㄡˊ,qiu2皮、狐qiu2、集腋成qiu2
飴,饴,飴,ㄧˊ糖、ㄧˊ漿、糖ㄧˊ,yi2糖、含yi2弄孙、甘之如yi2
猥,猥,猥,ㄨㄟˇ瑣、ㄨㄟˇ褻、淫ㄨㄟˇ,wei3亵、wei3琐、淫wei3
傲,傲,傲,驕ㄠˋ、ㄠˋ慢、ㄠˋ嬌,骄ao4、ao4慢、高ao4
捱,挨,捱,ㄞˊ打、ㄞˊ罵、ㄞˊ了,ai2饿、ai1户、ai1近
時,时,時,ㄕˊ候、同ㄕˊ、ㄕˊ間,shi2间、同shi2、shi2候
搬,搬,搬,ㄅㄢ-家、ㄅㄢ-到、ㄅㄢ-運,ban1迁、ban1家、照ban1
膏,膏,膏,牙ㄍㄠ-、石ㄍㄠ-、脣ㄍㄠ-,牙gao1、石gao1、gao1药
付,付,付,支ㄈㄨˋ、ㄈㄨˋ費、ㄈㄨˋ出,支fu4、fu4出、对fu4
細,细,細,ㄒㄧˋ節、ㄒㄧˋ胞、詳ㄒㄧˋ,仔xi4、详xi4、xi4胞
慧,慧,慧,智ㄏㄨㄟˋ、ㄏㄨㄟˋ聰、聰ㄏㄨㄟˋ,智hui4、hui4眼、聪hui4
碰,碰,碰,ㄆㄥˋ到、ㄆㄥˋ撞、觸ㄆㄥˋ,peng4撞、peng4见、peng4壁
資,资,資,投ㄗ-、ㄗ-源、ㄗ-料,投zi1、zi1金、zi1源
后,后,后,先ㄏㄡˋ、皇ㄏㄡˋ、天ㄏㄡˋ,之hou4、最hou4、以hou4
煤,煤,煤,ㄇㄟˊ礦、ㄇㄟˊ炭、ㄇㄟˊ氣,mei2矿、mei2炭、mei2气
擻,擞,擻,抖ㄙㄡˇ、ㄙㄡˋ火、ㄙㄡˇ抖抖,抖sou3、精神抖sou3
蔣,蒋,蒋,老ㄐㄧㄤˇ、ㄐㄧㄤˇ幹、ㄐㄧㄤˇ公,
顱,颅,顱,頭ㄌㄨˊ、ㄌㄨˊ內、ㄌㄨˊ骨,头lu2、lu2骨
蟀,蟀,蟀,蟋ㄕㄨㄞˋ、蜥ㄕㄨㄞˋ、鬥蟋ㄕㄨㄞˋ,蟋shuai4
撥,拨,撥,ㄅㄛ-打、ㄅㄛ-號、ㄅㄛ-款,bo1款、bo1打、bo1付
薛,薛,薛,ㄒㄩㄝ-城、ㄒㄩㄝ-稷、ㄒㄩㄝ-濤,
嵩,嵩,嵩,許ㄙㄨㄥ-、ㄙㄨㄥ-山、ㄙㄨㄥ-明,song1山
蝦,虾,蝦,ㄒㄧㄚ-米、大ㄒㄧㄚ-、龍ㄒㄧㄚ-,对xia1、龙xia1、xia1米
霾,霾,霾,霧ㄇㄞˊ、陰ㄇㄞˊ、煙ㄇㄞˊ,阴mai2
子,子,子,孩˙ㄗ、例˙ㄗ、兒ㄗˇ,孩zi3、儿zi、女zi3
鞠,鞠,鞠,ㄐㄩˊ躬、蹴ㄐㄩˊ、ㄐㄩˊ養,ju1躬、ju1躬尽瘁
續,续,続,繼ㄒㄩˋ、持ㄒㄩˋ、連ㄒㄩˋ,继xu4、持xu4、连xu4
犛,牦,犛,ㄌㄧˊ牛、ㄌㄧˊ牛肉、野ㄌㄧˊ牛,mao2牛
嘮,唠,嘮,ㄌㄠˊ叨、ㄌㄠˊ嗑、叨˙ㄌㄠ,lao2叨、叨lao
轎,轿,轎,ㄐㄧㄠˋ車、ㄐㄧㄠˋ子、家ㄐㄧㄠˋ,jiao4车、jiao4子、花jiao4
驛,驿,駅,ㄧˋ站、ㄧˋ道、ㄧˋ城,yi4站、yi4道
投,投,投,ㄊㄡˊ資、ㄊㄡˊ入、ㄊㄡˊ行,tou2资、tou2入、tou2票
雜,杂,雑,複ㄗㄚˊ、ㄗㄚˊ志、ㄗㄚˊ誌,复za2、za2志、za2交
楨,桢,楨,ㄓㄣ-幹、劉ㄓㄣ-、竺可ㄓㄣ-,
瑪,玛,瑪,尼ㄇㄚˇ、ㄇㄚˇ麗、ㄇㄚˇ雅,ma3瑙
庇,庇,庇,ㄅㄧˋ護、包ㄅㄧˋ、ㄅㄧˋ佑,bi4护、包bi4、bi4佑
砍,砍,砍,ㄎㄢˇ掉、ㄎㄢˇ了、ㄎㄢˇ價,kan3伐、kan3刀、kan3价
麗,丽,麗,美ㄌㄧˋ、華ㄌㄧˋ、瑪ㄌㄧˊ,美li4、华li4、壮li4
逝,逝,逝,ㄕˋ去、ㄕˋ世、流ㄕˋ,shi4世、病shi4、流shi4
湧,涌,湧,ㄩㄥˇ入、ㄩㄥˇ現、洶ㄩㄥˇ,yong3现、yong3动、汹yong3
鯊,鲨,鯊,ㄕㄚ-魚、白ㄕㄚ-、虎ㄕㄚ-,sha1鱼
樓,楼,楼,ㄌㄡˊ主、ㄌㄡˊ上、ㄌㄡˊ下,大lou2、lou2房、lou2梯
編,编,編,ㄅㄧㄢ-輯、ㄅㄧㄢ-程、ㄅㄧㄢ-劇,bian1辑、bian1制、主bian1
夏,夏,夏,ㄒㄧㄚˋ天、ㄒㄧㄚˋ季、華ㄒㄧㄚˋ,xia4天、宁xia4、xia4季
跳,跳,跳,ㄊㄧㄠˋ槽、ㄊㄧㄠˋ過、ㄊㄧㄠˋ舞,tiao4舞、tiao4动、心tiao4
狡,狡,狡,ㄐㄧㄠˇ猾、ㄐㄧㄠˇ辯、ㄐㄧㄠˇ詐,jiao3猾、jiao3黠、jiao3诈
邊,边,辺,一ㄅㄧㄢ-、身ㄅㄧㄢ-、那ㄅㄧㄢ-,一bian1、身bian1、旁bian1
搽,搽,搽,ㄔㄚˊ藥、ㄔㄚˊ粉、ㄔㄚˊ着,
嘆,叹,嘆,感ㄊㄢˋ、驚ㄊㄢˋ、ㄊㄢˋ息,tan4息、感tan4、赞tan4
妖,妖,妖,ㄧㄠ-怪、ㄧㄠ-精、人ㄧㄠ-,yao1精、yao1怪、yao1魔
燎,燎,燎,ㄌㄧㄠˋ原、ㄌㄧㄠˊ泡、ㄌㄧㄠˇ炬,liao2原、liao2泡、火烧火liao2
蹺,跷,蹺,蹊ㄑㄧㄠ-、高ㄑㄧㄠ-、ㄑㄧㄠ-課,蹊qiao1、高qiao1、踩高qiao1
膈,膈,膈,ㄍㄜˊ應、ㄍㄜˊ肌、ㄍㄜˊ膜,
惱,恼,悩,煩ㄋㄠˇ、苦ㄋㄠˇ、ㄋㄠˇ火,烦nao3、苦nao3、nao3火
等,等,等,ㄉㄥˇㄉㄥˇ、ㄉㄥˇ待、ㄉㄥˇ到,deng3deng3、平deng3、deng3于
論,论,論,理ㄌㄨㄣˋ、評ㄌㄨㄣˋ、討ㄌㄨㄣˋ,理lun4、讨lun4、无lun4
漿,浆,漿,豆ㄐㄧㄤ-、岩ㄐㄧㄤ-、血ㄐㄧㄤ-,血jiang1、泥jiang1、豆jiang1
耿,耿,耿,ㄍㄥˇ直、ㄍㄥˇㄍㄥˇ、ㄍㄥˇ介,geng3直、geng3geng3、geng3介
乓,乓,乓,乒ㄆㄤ-、乒ㄆㄤ-球、乒ㄆㄤ-球檯,乒pang1、乒pang1球
簡,简,簡,ㄐㄧㄢˇ單、ㄐㄧㄢˇ歷、ㄐㄧㄢˇ直,jian3单、jian3直、jian3称
卵,卵,卵,ㄌㄨㄢˇ用、ㄌㄨㄢˇ巢、排ㄌㄨㄢˇ,luan3巢、luan3子、luan3石
詆,诋,詆,ㄉㄧˇ毀、ㄉㄧˇ譭、醜ㄉㄧˇ,di3毁
馱,驮,駄,ㄊㄨㄛˊ運、ㄊㄨㄛˊ馬、ㄊㄨㄛˊ子,duo4子、tuo2运
吸,吸,吸,ㄒㄧ-引、ㄒㄧ-收、呼ㄒㄧ-,xi1引、xi1收、呼xi1
亡,亡,亡,死ㄨㄤˊ、滅ㄨㄤˊ、消ㄨˊ,死wang2、伤wang2、身wang2
茱,茱,茱,ㄓㄨ-萸、ㄓㄨ-莉、ㄓㄨ-麗葉,zhu1萸
影,影,影,ㄧㄥˇ響、電ㄧㄥˇ、ㄧㄥˇ片,ying3响、电ying3、ying3片
請,请,請,申ㄑㄧㄥˇ、ㄑㄧㄥˇ問、邀ㄑㄧㄥˇ,申qing3、邀qing3、qing3求
阱,阱,阱,陷ㄐㄧㄥˇ、勢ㄐㄧㄥˇ、氣ㄐㄧㄥˇ,陷jing3
呢,呢,呢,了˙ㄋㄜ、人˙ㄋㄜ、着˙ㄋㄜ,着ne、ni2喃、ni2绒
煎,煎,煎,ㄐㄧㄢ-熬、ㄐㄧㄢ-餅、ㄐㄧㄢ-蛋,jian1熬、jian1饼、熬jian1
渲,渲,渲,ㄒㄩㄢˋ染、打ㄒㄩㄢˋ、染ㄒㄩㄢˋ,xuan4染
瘟,瘟,瘟,ㄨㄣ-疫、ㄨㄣ-神、豬ㄨㄣ-,wen1疫、wen1神、猪wen1
幕,幕,幕,屏ㄇㄨˋ、字ㄇㄨˋ、一ㄇㄨˋ,开mu4、闭mu4、帷mu4
夠,够,夠,能ㄍㄡˋ、不ㄍㄡˋ、足ㄍㄡˋ,能gou4、足gou4、gou4呛
斬,斩,斬,ㄓㄢˇ獲、ㄓㄢˇ殺、腰ㄓㄢˇ,zhan3首、zhan3断、腰zhan3
盯,盯,盯,ㄉㄧㄥ-着、ㄉㄧㄥ-住、ㄉㄧㄥ-上,ding1视、ding1梢
芻,刍,芻,ㄔㄨˊ議、反ㄔㄨˊ、苾ㄔㄨˊ,反chu2、chu2议
萄,萄,萄,葡ㄊㄠˊ、蒲ㄊㄠˊ、葡ㄊㄠˊ酒,葡tao2、葡tao2酒、葡tao2糖
胃,胃,胃,ㄨㄟˋ癌、ㄨㄟˋ口、腸ㄨㄟˋ,wei4口、wei4病、肠wei4
輾,辗,輾,ㄓㄢˇ轉、ㄋㄧㄢˇ過、轉ㄋㄧㄢˇ,zhan3转、zhan3转反侧
體,体,体,具ㄊㄧˇ、ㄊㄧˇ驗、身ㄊㄧˇ,身ti3、具ti3、ti3现
姐,姐,姐,ㄐㄧㄝˇ˙ㄐㄧㄝ、小ㄐㄧㄝˇ、學ㄐㄧㄝˇ,小jie3、jie3jie3、jie3妹
銜,衔,銜,頭ㄒㄧㄢˊ、ㄒㄧㄢˊ接、軍ㄒㄧㄢˊ,xian2接、头xian2、军xian2
鰱,鲢,鰱,ㄌㄧㄢˊ魚、白ㄌㄧㄢˊ、ㄌㄧㄢˊ鱅,lian2鱼、白lian2
式,式,式,方ㄕˋ、模ㄕˋ、形ㄕˋ,方shi4、形shi4、正shi4
惋,惋,惋,ㄨㄢˋ惜、嘆ㄨㄢˋ、ㄨㄢˋ嘆,wan3惜
哄,哄,哄,ㄏㄨㄥ-ㄏㄨㄥ-、ㄏㄨㄥ-搶、ㄏㄨㄥ-抬,起hong4、hong1笑、hong1抬
喱,喱,喱,咖ㄌㄧˇ、啫ㄌㄧˇ、咖ㄌㄧˇ雞,咖li2
哥,哥,哥,大ㄍㄜ-、ㄍㄜ-˙ㄍㄜ、帥ㄍㄜ-,ge1ge1、大ge1、表ge1
橋,桥,橋,ㄑㄧㄠˊ段、ㄑㄧㄠˊ梁、ㄑㄧㄠˊ樑,qiao2梁、天qiao2、qiao2牌
熄,熄,熄,ㄒㄧˊ火、ㄒㄧˊ滅、ㄒㄧˊ燈,xi1灭、xi1灯、xi1火
睫,睫,睫,ㄐㄧㄝˊ毛、眉ㄐㄧㄝˊ、倒ㄐㄧㄝˊ,jie2毛、眉jie2、眼jie2毛
憂,忧,憂,擔ㄧㄡ-、ㄧㄡ-鬱、ㄧㄡ-傷,you1虑、担you1、you1郁
苑,苑,苑,北ㄩㄢˊ、花ㄩㄢˊ、南ㄩㄢˋ,艺yuan4、林yuan4、宫yuan4
賀,贺,賀,祝ㄏㄜˋ、ㄏㄜˋ卡、ㄏㄜˋ歲,祝he4、he4电、he4信
甫,甫,甫,杜ㄈㄨˇ、皇ㄈㄨˇ、神ㄈㄨˇ,
迅,迅,迅,ㄒㄩㄣˋ速、魯ㄒㄩㄣˋ、ㄒㄩㄣˋ雷,xun4速、xun4猛、xun4即
毓,毓,毓,ㄩˋ婷、ㄩˋ秀、鍾ㄩˋ,钟灵yu4秀
牲,牲,牲,犧ㄕㄥ-、ㄕㄥ-畜、ㄕㄥ-口,牺sheng1、sheng1畜、sheng1口
蛭,蛭,蛭,水ㄓˋ、ㄓˋ石、肝ㄓˋ,水zhi4
邪,邪,邪,ㄒㄧㄝˊ惡、ㄒㄧㄝˊ教、ㄒㄧㄝˊ氣,xie2教、xie2恶、xie2说
放,放,放,ㄈㄤˋ在、ㄈㄤˋ棄、開ㄈㄤˋ,开fang4、解fang4、fang4心
攻,攻,攻,進ㄍㄨㄥ-、ㄍㄨㄥ-擊、ㄍㄨㄥ-略,进gong1、gong1击、gong1关
輝,辉,輝,ㄏㄨㄟ-煌、光ㄏㄨㄟ-、ㄏㄨㄟ-映,hui1煌、光hui1、hui1映
犢,犊,犢,牛ㄉㄨˊ、ㄉㄨˊ子、ㄉㄨˊ牛,牛du2、du2子、牛du2子
榕,榕,榕,ㄖㄨㄥˊ樹、ㄖㄨㄥˊ江、ㄖㄨㄥˊ城,rong2树
蹂,蹂,蹂,ㄖㄡˊ躪,rou2躏
俺,俺,俺,ㄢˇ們、ㄢˇ家、ㄢˇ的,
玲,玲,玲,ㄌㄧㄥˊ瓏、ㄌㄧㄥˊㄌㄧㄥˊ、小ㄌㄧㄥˊ,ling2珑、小巧ling2珑、ling2珑剔透
佇,伫,佇,ㄓㄨˋ立、ㄓㄨˋ足、延ㄓㄨˋ,zhu4立、zhu4候
罪,罪,罪,犯ㄗㄨㄟˋ、ㄗㄨㄟˋ犯、ㄗㄨㄟˋ惡,犯zui4、得zui4、zui4犯
對,对,対,ㄉㄨㄟˋ於、相ㄉㄨㄟˋ、ㄉㄨㄟˋ方,dui4于、反dui4、面dui4
果,果,果,如ㄍㄨㄛˇ、結ㄍㄨㄛˇ、效ㄍㄨㄛˇ,如guo3、效guo3、成guo3
羲,羲,羲,伏ㄒㄧ-、ㄒㄧ-之、宓ㄒㄧ-,
憐,怜,憐,可ㄌㄧㄢˊ、ㄌㄧㄢˊ憫、ㄌㄧㄢˊ惜,可lian2、lian2悯、lian2惜
倪,倪,倪,端ㄋㄧˊ、ㄋㄧˊ萍、ㄋㄧˊ匡,端ni2
梔,栀,梔,ㄓ-子、緬ㄓ-、ㄓ-子花,zhi1子、zhi1子花
寨,寨,寨,山ㄓㄞˋ、九ㄓㄞˋ、ㄓㄞˋ子,山zhai4、村zhai4、zhai4子
肩,肩,肩,ㄐㄧㄢ-膀、ㄐㄧㄢ-部、比ㄐㄧㄢ-,jian1膀、jian1负、jian1头
仇,仇,仇,復ㄔㄡˊ、ㄔㄡˊ恨、報ㄔㄡˊ,chou2恨、报chou2、复chou2
曠,旷,曠,空ㄎㄨㄤˋ、ㄎㄨㄤˋ野、ㄎㄨㄤˋ課,空kuang4、kuang4野、kuang4工
辯,辩,弁,答ㄅㄧㄢˋ、ㄅㄧㄢˋ論、ㄅㄧㄢˋ護,bian4论、bian4护、bian4解
蓀,荪,蓀,竹ㄙㄨㄣ-、ㄙㄨㄣ-壁、ㄙㄨㄣ-美,竹sun1
疵,疵,疵,瑕ㄘ-、ㄘ-點、無ㄘ-,瑕ci1、ci1点、小ci1
族,族,族,家ㄗㄨˊ、民ㄗㄨˊ、貴ㄗㄨˊ,民zu2、家zu2、藏zu2
麓,麓,麓,嶽ㄌㄨˋ、山ㄌㄨˋ、南ㄌㄨˋ,山lu4、南lu4、北lu4
瘤,瘤,瘤,腫ㄌㄧㄡˊ、毒ㄌㄧㄡˊ、肌ㄌㄧㄡˊ,肿liu2、毒liu2、肉liu2
店,店,店,ㄉㄧㄢˋ鋪、酒ㄉㄧㄢˋ、書ㄉㄧㄢˋ,饭dian4、商dian4、酒dian4
從,从,従,ㄘㄨㄥˊ而、ㄘㄨㄥˊ事、ㄘㄨㄥˊ此,cong2事、cong2而、cong2此
闌,阑,闌,ㄌㄢˊ珊、ㄌㄢˊ尾、夜ㄌㄢˊ,lan2尾、lan2珊、夜lan2
最,最,最,ㄗㄨㄟˋ後、ㄗㄨㄟˋ終、ㄗㄨㄟˋ大,zui4后、zui4近、zui4终
駟,驷,駟,ㄙˋ馬、上ㄙˋ、下ㄙˋ,
嬋,婵,嬋,ㄔㄢˊ娟、ㄔㄢˊ媛、小ㄔㄢˊ,chan2娟
崛,崛,崛,ㄐㄩㄝˊ起、奇ㄐㄩㄝˊ、ㄐㄩㄝˊ立,jue2起
病,病,病,ㄅㄧㄥˋ人、疾ㄅㄧㄥˋ、ㄅㄧㄥˋ毒,bing4人、疾bing4、bing4毒
兵,兵,兵,士ㄅㄧㄥ-、騎ㄅㄧㄥ-、ㄅㄧㄥ-力,官bing1、士bing1、民bing1
壯,壮,壮,ㄓㄨㄤˋ大、強ㄓㄨㄤˋ、ㄓㄨㄤˋ觀,zhuang4大、zhuang4观、zhuang4丽
採,采,採,ㄘㄞˇ用、ㄘㄞˇ取、ㄘㄞˇ訪,cai3取、cai3用、cai3访
慨,慨,慨,感ㄎㄞˇ、慷ㄎㄞˇ、憤ㄎㄞˇ,感kai3、慷kai3、愤kai3
綺,绮,綺,ㄑㄧˇ麗、ㄑㄧˇ夢、ㄑㄧˇ羅,qi3丽
閱,阅,閲,ㄩㄝˋ讀、訂ㄩㄝˋ、查ㄩㄝˋ,yue4读、订yue4、查yue4
冑,胄,冑,甲ㄓㄡˋ、ㄓㄡˋ甲、介ㄓㄡˋ,甲zhou4、华zhou4
